sale_id,date,year,month,month_name,state,city,model,segment,fuel,price_lakh,customer_age_band,customer_gender,customer_occupation,payment_mode,sales_channel,csat_score,is_repeat_customer
101109,2024-05-01,2024,5,May,Maharashtra,Pune,Taigun,SUV,Petrol,16.9,46-55,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Referral,3,0
101110,2024-05-01,2024,5,May,Maharashtra,Pune,Taigun,SUV,Petrol,16.95,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
101111,2024-05-01,2024,5,May,Maharashtra,Pune,Taigun,SUV,Petrol,15.6,56-65,Female,Salaried - Government,Loan/Finance,Showroom Walk-in,4,0
101112,2024-05-01,2024,5,May,Maharashtra,Pune,Taigun,SUV,Petrol,17.55,26-35,Male,Salaried - Private,Loan/Finance,Referral,4,0
101113,2024-05-01,2024,5,May,Maharashtra,Pune,Taigun,SUV,Petrol,17.57,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
101114,2024-05-01,2024,5,May,Maharashtra,Pune,Vento,Sedan,Petrol,14.23,26-35,Female,Self-Employed/Business,Loan/Finance,Referral,3,0
101115,2024-05-01,2024,5,May,Maharashtra,Pune,Polo,Hatchback,Petrol,9.69,36-45,Male,Salaried - Private,Loan/Finance,Exchange Mela,5,0
101116,2024-05-01,2024,5,May,Maharashtra,Pune,Polo,Hatchback,Petrol,10.0,56-65,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,4,0
101117,2024-05-01,2024,5,May,Maharashtra,Nagpur,Virtus,Sedan,Petrol,16.91,65+,Male,Salaried - Government,Cash/Full Payment,Showroom Walk-in,4,0
101118,2024-05-01,2024,5,May,Maharashtra,Nagpur,Virtus,Sedan,Petrol,16.93,26-35,Male,Salaried - Government,Loan/Finance,Showroom Walk-in,4,0
101119,2024-05-01,2024,5,May,Maharashtra,Nagpur,Virtus,Sedan,Petrol,15.11,46-55,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,4,0
101120,2024-05-01,2024,5,May,Maharashtra,Nagpur,Taigun,SUV,Petrol,18.78,56-65,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
101121,2024-05-01,2024,5,May,Maharashtra,Nagpur,Taigun,SUV,Petrol,17.63,26-35,Male,Salaried - Private,Loan/Finance,Referral,3,0
101122,2024-05-01,2024,5,May,Maharashtra,Nagpur,Taigun,SUV,Petrol,18.19,36-45,Male,Salaried - Government,Loan/Finance,Exchange Mela,3,0
101123,2024-05-01,2024,5,May,Maharashtra,Nagpur,Taigun,SUV,Petrol,18.36,36-45,Male,Salaried - Private,Loan/Finance,Exchange Mela,5,0
101124,2024-05-01,2024,5,May,Maharashtra,Nagpur,Taigun,SUV,Petrol,17.09,36-45,Female,Salaried - Private,Loan/Finance,Online Enquiry,4,0
101125,2024-05-01,2024,5,May,Maharashtra,Nagpur,Taigun,SUV,Petrol,17.13,36-45,Female,Self-Employed/Business,Loan/Finance,Online Enquiry,4,0
101126,2024-05-01,2024,5,May,Maharashtra,Nagpur,Tiguan,SUV,Petrol,36.01,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,1,0
101127,2024-05-01,2024,5,May,Maharashtra,Nagpur,Tiguan,SUV,Petrol,39.89,36-45,Male,Salaried - Private,Loan/Finance,Exchange Mela,2,1
101128,2024-05-01,2024,5,May,Maharashtra,Nagpur,Vento,Sedan,Petrol,14.43,56-65,Female,Salaried - Private,Loan/Finance,Online Enquiry,5,0
101129,2024-05-01,2024,5,May,Maharashtra,Nagpur,Polo,Hatchback,Petrol,10.07,36-45,Male,Self-Employed/Business,Cash/Full Payment,Exchange Mela,5,0
101130,2024-05-01,2024,5,May,Maharashtra,Nagpur,Polo,Hatchback,Petrol,9.21,56-65,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0
101131,2024-05-01,2024,5,May,Maharashtra,Nagpur,Ameo,Sedan,Petrol,10.48,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,1
101132,2024-05-01,2024,5,May,Delhi,New Delhi,Virtus,Sedan,Petrol,14.82,36-45,Male,Self-Employed/Business,Cash/Full Payment,Referral,3,0
101133,2024-05-01,2024,5,May,Delhi,New Delhi,Virtus,Sedan,Petrol,16.0,56-65,Male,Salaried - Government,Loan/Finance,Online Enquiry,5,1
101134,2024-05-01,2024,5,May,Delhi,New Delhi,Virtus,Sedan,Petrol,16.67,36-45,Female,Salaried - Private,Loan/Finance,Auto Expo/Event,4,0
101135,2024-05-01,2024,5,May,Delhi,New Delhi,Virtus,Sedan,Petrol,15.87,26-35,Female,Salaried - Private,Cash/Full Payment,Showroom Walk-in,4,0
101136,2024-05-01,2024,5,May,Delhi,New Delhi,Taigun,SUV,Petrol,18.05,46-55,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
101137,2024-05-01,2024,5,May,Delhi,New Delhi,Taigun,SUV,Petrol,17.69,36-45,Male,Retired,Cash/Full Payment,Showroom Walk-in,5,1
101138,2024-05-01,2024,5,May,Delhi,New Delhi,Taigun,SUV,Petrol,15.5,36-45,Male,Salaried - Government,Cash/Full Payment,Showroom Walk-in,3,0
101139,2024-05-01,2024,5,May,Delhi,New Delhi,Taigun,SUV,Petrol,18.02,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
101140,2024-05-01,2024,5,May,Delhi,New Delhi,Vento,Sedan,Petrol,14.3,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
101141,2024-05-01,2024,5,May,Delhi,New Delhi,Vento,Sedan,Petrol,15.39,18-25,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0
101142,2024-05-01,2024,5,May,Delhi,New Delhi,Polo,Hatchback,Petrol,9.25,26-35,Male,Self-Employed/Business,Cash/Full Payment,Referral,4,0
101143,2024-05-01,2024,5,May,Delhi,New Delhi,Polo,Hatchback,Petrol,9.73,36-45,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,5,0
101144,2024-05-01,2024,5,May,Delhi,New Delhi,Polo,Hatchback,Petrol,9.43,56-65,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,2,0
101145,2024-05-01,2024,5,May,Delhi,New Delhi,Polo,Hatchback,Petrol,10.04,56-65,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,2,1
101146,2024-05-01,2024,5,May,Karnataka,Bengaluru,Virtus,Sedan,Petrol,15.7,36-45,Female,Self-Employed/Business,Cash/Full Payment,Exchange Mela,4,0
101147,2024-05-01,2024,5,May,Karnataka,Bengaluru,Virtus,Sedan,Petrol,16.56,26-35,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
101148,2024-05-01,2024,5,May,Karnataka,Bengaluru,Virtus,Sedan,Petrol,14.64,26-35,Male,Salaried - Private,Cash/Full Payment,Referral,5,0
101149,2024-05-01,2024,5,May,Karnataka,Bengaluru,Virtus,Sedan,Petrol,14.35,36-45,Male,Self-Employed/Business,Loan/Finance,Exchange Mela,5,0
101150,2024-05-01,2024,5,May,Karnataka,Bengaluru,Virtus,Sedan,Petrol,15.43,56-65,Male,Salaried - Government,Loan/Finance,Online Enquiry,5,0
101151,2024-05-01,2024,5,May,Karnataka,Bengaluru,Virtus,Sedan,Petrol,14.66,36-45,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0
101152,2024-05-01,2024,5,May,Karnataka,Bengaluru,Virtus,Sedan,Petrol,17.53,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,0
101153,2024-05-01,2024,5,May,Karnataka,Bengaluru,Virtus,Sedan,Petrol,14.73,36-45,Female,Self-Employed/Business,Cash/Full Payment,Auto Expo/Event,5,0
101154,2024-05-01,2024,5,May,Karnataka,Bengaluru,Taigun,SUV,Petrol,16.14,36-45,Male,Salaried - Private,Cash/Full Payment,Exchange Mela,5,0
101155,2024-05-01,2024,5,May,Karnataka,Bengaluru,Taigun,SUV,Petrol,17.68,26-35,Male,Salaried - Private,Loan/Finance,Exchange Mela,5,0
101156,2024-05-01,2024,5,May,Karnataka,Bengaluru,Taigun,SUV,Petrol,16.38,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,3,0
101157,2024-05-01,2024,5,May,Karnataka,Bengaluru,Taigun,SUV,Petrol,15.62,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0
101158,2024-05-01,2024,5,May,Karnataka,Bengaluru,Taigun,SUV,Petrol,18.55,36-45,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0
101159,2024-05-01,2024,5,May,Karnataka,Bengaluru,Taigun,SUV,Petrol,16.16,56-65,Male,Salaried - Private,Loan/Finance,Exchange Mela,1,0
101160,2024-05-01,2024,5,May,Karnataka,Bengaluru,Taigun,SUV,Petrol,15.8,18-25,Female,Self-Employed/Business,Loan/Finance,Referral,4,0
101161,2024-05-01,2024,5,May,Karnataka,Bengaluru,Taigun,SUV,Petrol,17.09,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,1
101162,2024-05-01,2024,5,May,Karnataka,Bengaluru,Taigun,SUV,Petrol,18.22,36-45,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,3,0
101163,2024-05-01,2024,5,May,Karnataka,Bengaluru,Taigun,SUV,Petrol,17.36,56-65,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0
101164,2024-05-01,2024,5,May,Karnataka,Bengaluru,Taigun,SUV,Petrol,16.07,26-35,Female,Salaried - Government,Loan/Finance,Auto Expo/Event,5,0
101165,2024-05-01,2024,5,May,Karnataka,Bengaluru,Tiguan,SUV,Petrol,33.55,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,1
101166,2024-05-01,2024,5,May,Karnataka,Bengaluru,Vento,Sedan,Petrol,13.32,26-35,Male,Self-Employed/Business,Cash/Full Payment,Referral,5,0
101167,2024-05-01,2024,5,May,Karnataka,Bengaluru,Vento,Sedan,Petrol,14.63,18-25,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0
101168,2024-05-01,2024,5,May,Karnataka,Bengaluru,Vento,Sedan,Petrol,14.53,26-35,Female,Salaried - Private,Loan/Finance,Exchange Mela,5,0
101169,2024-05-01,2024,5,May,Karnataka,Bengaluru,Vento,Sedan,Petrol,13.17,36-45,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Online Enquiry,4,0
101170,2024-05-01,2024,5,May,Karnataka,Bengaluru,Polo,Hatchback,Petrol,9.33,46-55,Male,Self-Employed/Business,Loan/Finance,Exchange Mela,4,0
101171,2024-05-01,2024,5,May,Karnataka,Bengaluru,Polo,Hatchback,Petrol,9.31,26-35,Male,Salaried - Private,Cash/Full Payment,Exchange Mela,5,0
101172,2024-05-01,2024,5,May,Karnataka,Bengaluru,Ameo,Sedan,Petrol,9.76,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
101173,2024-05-01,2024,5,May,Karnataka,Mysuru,Virtus,Sedan,Petrol,15.64,46-55,Male,Salaried - Private,Loan/Finance,Online Enquiry,1,0
101174,2024-05-01,2024,5,May,Karnataka,Mysuru,Virtus,Sedan,Petrol,15.76,36-45,Male,Retired,Loan/Finance,Online Enquiry,5,0
101175,2024-05-01,2024,5,May,Karnataka,Mysuru,Virtus,Sedan,Petrol,15.44,56-65,Female,Salaried - Private,Cash/Full Payment,Showroom Walk-in,3,0
101176,2024-05-01,2024,5,May,Karnataka,Mysuru,Virtus,Sedan,Petrol,14.2,36-45,Female,Professional (Doctor/CA/Lawyer),Loan/Finance,Referral,5,1
101177,2024-05-01,2024,5,May,Karnataka,Mysuru,Taigun,SUV,Petrol,17.68,36-45,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,4,0
101178,2024-05-01,2024,5,May,Karnataka,Mysuru,Vento,Sedan,Petrol,15.69,36-45,Male,Salaried - Private,Loan/Finance,Referral,5,1
101179,2024-05-01,2024,5,May,Karnataka,Mysuru,Polo,Hatchback,Petrol,9.79,26-35,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,4,0
101180,2024-05-01,2024,5,May,Karnataka,Mysuru,Polo,Hatchback,Petrol,9.24,36-45,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,5,0
101181,2024-05-01,2024,5,May,Tamil Nadu,Chennai,Virtus,Sedan,Petrol,14.02,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,4,1
101182,2024-05-01,2024,5,May,Tamil Nadu,Chennai,Virtus,Sedan,Petrol,16.36,36-45,Female,Salaried - Private,Cash/Full Payment,Online Enquiry,5,0
101183,2024-05-01,2024,5,May,Tamil Nadu,Chennai,Virtus,Sedan,Petrol,14.88,36-45,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,4,0
101184,2024-05-01,2024,5,May,Tamil Nadu,Chennai,Virtus,Sedan,Petrol,15.98,36-45,Female,Self-Employed/Business,Loan/Finance,Exchange Mela,3,0
101185,2024-05-01,2024,5,May,Tamil Nadu,Chennai,Virtus,Sedan,Petrol,16.06,36-45,Male,Salaried - Private,Loan/Finance,Exchange Mela,5,0
101186,2024-05-01,2024,5,May,Tamil Nadu,Chennai,Taigun,SUV,Petrol,16.81,56-65,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,3,0
101187,2024-05-01,2024,5,May,Tamil Nadu,Chennai,Taigun,SUV,Petrol,16.75,46-55,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0
101188,2024-05-01,2024,5,May,Tamil Nadu,Chennai,Taigun,SUV,Petrol,17.57,36-45,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,3,0
101189,2024-05-01,2024,5,May,Tamil Nadu,Chennai,Taigun,SUV,Petrol,16.25,36-45,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,5,0
101190,2024-05-01,2024,5,May,Tamil Nadu,Chennai,Taigun,SUV,Petrol,15.67,36-45,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,3,0
101191,2024-05-01,2024,5,May,Tamil Nadu,Chennai,Taigun,SUV,Petrol,17.7,36-45,Male,Salaried - Government,Loan/Finance,Showroom Walk-in,4,0
101192,2024-05-01,2024,5,May,Tamil Nadu,Chennai,Taigun,SUV,Petrol,17.4,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
101193,2024-05-01,2024,5,May,Tamil Nadu,Chennai,Tiguan,SUV,Petrol,37.76,36-45,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,5,1
101194,2024-05-01,2024,5,May,Tamil Nadu,Chennai,Vento,Sedan,Petrol,14.32,36-45,Male,Salaried - Private,Loan/Finance,Referral,4,0
101195,2024-05-01,2024,5,May,Tamil Nadu,Chennai,Polo,Hatchback,Petrol,10.17,46-55,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,2,0
101196,2024-05-01,2024,5,May,Tamil Nadu,Chennai,Polo,Hatchback,Petrol,9.35,26-35,Male,Self-Employed/Business,Cash/Full Payment,Online Enquiry,2,0
101197,2024-05-01,2024,5,May,Tamil Nadu,Chennai,Polo,Hatchback,Petrol,9.53,46-55,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,4,0
101198,2024-05-01,2024,5,May,Tamil Nadu,Chennai,Polo,Hatchback,Petrol,9.54,26-35,Female,Salaried - Private,Cash/Full Payment,Online Enquiry,4,0
101199,2024-05-01,2024,5,May,Tamil Nadu,Chennai,Polo,Hatchback,Petrol,9.24,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
101200,2024-05-01,2024,5,May,Tamil Nadu,Chennai,Ameo,Sedan,Petrol,8.76,46-55,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Showroom Walk-in,4,0
101201,2024-05-01,2024,5,May,Tamil Nadu,Chennai,Ameo,Sedan,Petrol,9.11,26-35,Male,Salaried - Government,Cash/Full Payment,Referral,4,0
101202,2024-05-01,2024,5,May,Tamil Nadu,Chennai,Ameo,Sedan,Petrol,10.38,26-35,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,2,1
101203,2024-05-01,2024,5,May,Tamil Nadu,Chennai,Ameo,Sedan,Petrol,10.44,56-65,Male,Salaried - Private,Cash/Full Payment,Referral,1,0
101204,2024-05-01,2024,5,May,Tamil Nadu,Coimbatore,Virtus,Sedan,Petrol,14.77,26-35,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,5,0
101205,2024-05-01,2024,5,May,Tamil Nadu,Coimbatore,Taigun,SUV,Petrol,16.52,36-45,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,2,0
101206,2024-05-01,2024,5,May,Tamil Nadu,Coimbatore,Taigun,SUV,Petrol,17.14,26-35,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,4,1
101207,2024-05-01,2024,5,May,Tamil Nadu,Coimbatore,Vento,Sedan,Petrol,15.37,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,0
101208,2024-05-01,2024,5,May,Tamil Nadu,Coimbatore,Ameo,Sedan,Petrol,8.8,36-45,Male,Salaried - Private,Cash/Full Payment,Referral,5,0
101209,2024-05-01,2024,5,May,Telangana,Hyderabad,Virtus,Sedan,Petrol,13.34,36-45,Female,Self-Employed/Business,Loan/Finance,Auto Expo/Event,3,1
101210,2024-05-01,2024,5,May,Telangana,Hyderabad,Virtus,Sedan,Petrol,15.71,36-45,Male,Self-Employed/Business,Loan/Finance,Exchange Mela,5,0
101211,2024-05-01,2024,5,May,Telangana,Hyderabad,Virtus,Sedan,Petrol,16.12,18-25,Male,Self-Employed/Business,Loan/Finance,Exchange Mela,3,0
101212,2024-05-01,2024,5,May,Telangana,Hyderabad,Virtus,Sedan,Petrol,16.38,26-35,Female,Salaried - Government,Loan/Finance,Referral,3,0
101213,2024-05-01,2024,5,May,Telangana,Hyderabad,Virtus,Sedan,Petrol,17.67,46-55,Female,Professional (Doctor/CA/Lawyer),Loan/Finance,Referral,1,0
101214,2024-05-01,2024,5,May,Telangana,Hyderabad,Taigun,SUV,Petrol,16.25,18-25,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,1,0
101215,2024-05-01,2024,5,May,Telangana,Hyderabad,Taigun,SUV,Petrol,16.36,46-55,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,3,0
101216,2024-05-01,2024,5,May,Telangana,Hyderabad,Tiguan,SUV,Petrol,38.12,46-55,Male,Self-Employed/Business,Cash/Full Payment,Referral,5,0
101217,2024-05-01,2024,5,May,Telangana,Hyderabad,Tiguan,SUV,Petrol,39.11,36-45,Male,Salaried - Private,Loan/Finance,Referral,1,0
101218,2024-05-01,2024,5,May,Telangana,Hyderabad,Vento,Sedan,Petrol,14.46,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0
101219,2024-05-01,2024,5,May,Telangana,Hyderabad,Vento,Sedan,Petrol,13.93,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Referral,4,1
101220,2024-05-01,2024,5,May,Telangana,Hyderabad,Vento,Sedan,Petrol,14.42,46-55,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Auto Expo/Event,5,0
101221,2024-05-01,2024,5,May,Telangana,Hyderabad,Polo,Hatchback,Petrol,10.15,18-25,Female,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Showroom Walk-in,4,1
101222,2024-05-01,2024,5,May,Telangana,Hyderabad,Polo,Hatchback,Petrol,8.57,56-65,Female,Salaried - Private,Loan/Finance,Referral,5,0
101223,2024-05-01,2024,5,May,Telangana,Hyderabad,Polo,Hatchback,Petrol,9.7,36-45,Male,Retired,Loan/Finance,Referral,3,0
101224,2024-05-01,2024,5,May,Telangana,Hyderabad,Ameo,Sedan,Petrol,10.3,36-45,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,5,0
101225,2024-05-01,2024,5,May,Telangana,Hyderabad,Ameo,Sedan,Petrol,10.01,18-25,Male,Salaried - Private,Cash/Full Payment,Exchange Mela,2,0
101226,2024-05-01,2024,5,May,Gujarat,Ahmedabad,Virtus,Sedan,Petrol,15.15,46-55,Male,Salaried - Government,Loan/Finance,Online Enquiry,3,0
101227,2024-05-01,2024,5,May,Gujarat,Ahmedabad,Virtus,Sedan,Petrol,16.12,26-35,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Referral,5,0
101228,2024-05-01,2024,5,May,Gujarat,Ahmedabad,Virtus,Sedan,Petrol,17.77,36-45,Female,Self-Employed/Business,Cash/Full Payment,Online Enquiry,5,0
101229,2024-05-01,2024,5,May,Gujarat,Ahmedabad,Virtus,Sedan,Petrol,15.88,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0
101230,2024-05-01,2024,5,May,Gujarat,Ahmedabad,Taigun,SUV,Petrol,16.3,26-35,Male,Salaried - Government,Loan/Finance,Auto Expo/Event,2,0
101231,2024-05-01,2024,5,May,Gujarat,Ahmedabad,Taigun,SUV,Petrol,16.3,46-55,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
101232,2024-05-01,2024,5,May,Gujarat,Ahmedabad,Taigun,SUV,Petrol,16.11,36-45,Male,Salaried - Private,Cash/Full Payment,Auto Expo/Event,5,0
101233,2024-05-01,2024,5,May,Gujarat,Ahmedabad,Taigun,SUV,Petrol,15.94,18-25,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,3,0
101234,2024-05-01,2024,5,May,Gujarat,Ahmedabad,Taigun,SUV,Petrol,18.3,36-45,Male,Salaried - Private,Loan/Finance,Referral,3,0
101235,2024-05-01,2024,5,May,Gujarat,Ahmedabad,Taigun,SUV,Petrol,16.66,36-45,Male,Self-Employed/Business,Cash/Full Payment,Referral,5,0
101236,2024-05-01,2024,5,May,Gujarat,Ahmedabad,Taigun,SUV,Petrol,18.09,36-45,Male,Salaried - Private,Cash/Full Payment,Referral,4,0
101237,2024-05-01,2024,5,May,Gujarat,Ahmedabad,Taigun,SUV,Petrol,17.41,36-45,Male,Retired,Cash/Full Payment,Online Enquiry,5,0
101238,2024-05-01,2024,5,May,Gujarat,Ahmedabad,Tiguan,SUV,Petrol,39.35,26-35,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,3,0
101239,2024-05-01,2024,5,May,Gujarat,Ahmedabad,Tiguan,SUV,Petrol,38.48,26-35,Male,Salaried - Private,Cash/Full Payment,Auto Expo/Event,5,0
101240,2024-05-01,2024,5,May,Gujarat,Ahmedabad,Vento,Sedan,Petrol,13.93,36-45,Male,Salaried - Private,Loan/Finance,Referral,5,1
101241,2024-05-01,2024,5,May,Gujarat,Ahmedabad,Vento,Sedan,Petrol,15.01,46-55,Male,Salaried - Private,Loan/Finance,Online Enquiry,3,0
101242,2024-05-01,2024,5,May,Gujarat,Ahmedabad,Polo,Hatchback,Petrol,9.01,26-35,Male,Salaried - Government,Cash/Full Payment,Referral,4,0
101243,2024-05-01,2024,5,May,Gujarat,Ahmedabad,Polo,Hatchback,Petrol,8.61,18-25,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
101244,2024-05-01,2024,5,May,Gujarat,Ahmedabad,Polo,Hatchback,Petrol,9.13,36-45,Male,Self-Employed/Business,Loan/Finance,Exchange Mela,5,0
101245,2024-05-01,2024,5,May,Gujarat,Ahmedabad,Polo,Hatchback,Petrol,9.32,56-65,Male,Self-Employed/Business,Loan/Finance,Referral,5,0
101246,2024-05-01,2024,5,May,Gujarat,Ahmedabad,Ameo,Sedan,Petrol,8.84,26-35,Female,Salaried - Private,Loan/Finance,Online Enquiry,5,0
101247,2024-05-01,2024,5,May,Gujarat,Surat,Virtus,Sedan,Petrol,16.48,18-25,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
101248,2024-05-01,2024,5,May,Gujarat,Surat,Virtus,Sedan,Petrol,15.53,26-35,Female,Salaried - Private,Cash/Full Payment,Exchange Mela,3,1
101249,2024-05-01,2024,5,May,Gujarat,Surat,Virtus,Sedan,Petrol,16.36,26-35,Male,Self-Employed/Business,Loan/Finance,Auto Expo/Event,3,0
101250,2024-05-01,2024,5,May,Gujarat,Surat,Virtus,Sedan,Petrol,16.1,46-55,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
101251,2024-05-01,2024,5,May,Gujarat,Surat,Virtus,Sedan,Petrol,16.38,36-45,Male,Salaried - Private,Cash/Full Payment,Auto Expo/Event,5,0
101252,2024-05-01,2024,5,May,Gujarat,Surat,Taigun,SUV,Petrol,16.29,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,2,0
101253,2024-05-01,2024,5,May,Gujarat,Surat,Taigun,SUV,Petrol,17.8,36-45,Female,Salaried - Private,Cash/Full Payment,Showroom Walk-in,5,0
101254,2024-05-01,2024,5,May,Gujarat,Surat,Taigun,SUV,Petrol,18.02,46-55,Female,Self-Employed/Business,Loan/Finance,Exchange Mela,5,0
101255,2024-05-01,2024,5,May,Gujarat,Surat,Vento,Sedan,Petrol,12.74,26-35,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,5,0
101256,2024-05-01,2024,5,May,Gujarat,Surat,Polo,Hatchback,Petrol,9.17,46-55,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Online Enquiry,4,1
101257,2024-05-01,2024,5,May,Gujarat,Surat,Ameo,Sedan,Petrol,9.45,26-35,Female,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Auto Expo/Event,4,1
101258,2024-05-01,2024,5,May,Gujarat,Surat,Ameo,Sedan,Petrol,9.35,56-65,Male,Salaried - Private,Loan/Finance,Exchange Mela,3,1
101259,2024-05-01,2024,5,May,West Bengal,Kolkata,Virtus,Sedan,Petrol,16.31,26-35,Male,Salaried - Government,Loan/Finance,Showroom Walk-in,5,0
101260,2024-05-01,2024,5,May,West Bengal,Kolkata,Virtus,Sedan,Petrol,17.62,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,5,0
101261,2024-05-01,2024,5,May,West Bengal,Kolkata,Virtus,Sedan,Petrol,17.32,36-45,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,4,0
101262,2024-05-01,2024,5,May,West Bengal,Kolkata,Virtus,Sedan,Petrol,17.14,46-55,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,3,0
101263,2024-05-01,2024,5,May,West Bengal,Kolkata,Virtus,Sedan,Petrol,15.28,18-25,Male,Salaried - Private,Loan/Finance,Exchange Mela,5,1
101264,2024-05-01,2024,5,May,West Bengal,Kolkata,Virtus,Sedan,Petrol,14.61,36-45,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,5,0
101265,2024-05-01,2024,5,May,West Bengal,Kolkata,Virtus,Sedan,Petrol,16.36,36-45,Male,Self-Employed/Business,Cash/Full Payment,Showroom Walk-in,5,1
101266,2024-05-01,2024,5,May,West Bengal,Kolkata,Virtus,Sedan,Petrol,16.9,46-55,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,3,0
101267,2024-05-01,2024,5,May,West Bengal,Kolkata,Taigun,SUV,Petrol,16.67,36-45,Female,Salaried - Private,Cash/Full Payment,Referral,4,0
101268,2024-05-01,2024,5,May,West Bengal,Kolkata,Taigun,SUV,Petrol,17.83,56-65,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,1
101269,2024-05-01,2024,5,May,West Bengal,Kolkata,Taigun,SUV,Petrol,16.57,36-45,Male,Salaried - Private,Cash/Full Payment,Auto Expo/Event,3,0
101270,2024-05-01,2024,5,May,West Bengal,Kolkata,Taigun,SUV,Petrol,17.65,36-45,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,2,1
101271,2024-05-01,2024,5,May,West Bengal,Kolkata,Taigun,SUV,Petrol,16.3,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0
