sale_id,date,year,month,month_name,state,city,model,segment,fuel,price_lakh,customer_age_band,customer_gender,customer_occupation,payment_mode,sales_channel,csat_score,is_repeat_customer,revenue_lakh,revenue_rs,quarter,month_year
101523,2024-06-01,2024,6,Jun,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,16.17,26-35,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,2,0,16.17,1617000.0000000002,2,Jun-2024
101524,2024-06-01,2024,6,Jun,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,18.5,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0,18.5,1850000.0,2,Jun-2024
101525,2024-06-01,2024,6,Jun,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,16.53,36-45,Male,Salaried - Private,Loan/Finance,Exchange Mela,4,1,16.53,1653000.0,2,Jun-2024
101526,2024-06-01,2024,6,Jun,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,16.02,26-35,Male,Salaried - Private,Loan/Finance,Referral,3,0,16.02,1602000.0,2,Jun-2024
101527,2024-06-01,2024,6,Jun,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,16.39,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Exchange Mela,4,0,16.39,1639000.0,2,Jun-2024
101528,2024-06-01,2024,6,Jun,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,17.47,26-35,Male,Self-Employed/Business,Loan/Finance,Exchange Mela,3,0,17.47,1747000.0,2,Jun-2024
101529,2024-06-01,2024,6,Jun,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,17.23,36-45,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,5,0,17.23,1723000.0,2,Jun-2024
101530,2024-06-01,2024,6,Jun,Uttar Pradesh,Lucknow,Polo,Hatchback,Petrol,9.83,56-65,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,3,0,9.83,983000.0,2,Jun-2024
101531,2024-06-01,2024,6,Jun,Uttar Pradesh,Lucknow,Polo,Hatchback,Petrol,8.51,26-35,Male,Salaried - Private,Cash/Full Payment,Referral,5,0,8.51,851000.0,2,Jun-2024
101532,2024-06-01,2024,6,Jun,Uttar Pradesh,Noida,Virtus,Sedan,Petrol,14.9,56-65,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,3,0,14.9,1490000.0,2,Jun-2024
101533,2024-06-01,2024,6,Jun,Uttar Pradesh,Noida,Virtus,Sedan,Petrol,14.58,26-35,Female,Salaried - Government,Loan/Finance,Auto Expo/Event,5,0,14.58,1458000.0,2,Jun-2024
101534,2024-06-01,2024,6,Jun,Uttar Pradesh,Noida,Taigun,SUV,Petrol,15.97,36-45,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,4,1,15.97,1597000.0,2,Jun-2024
101535,2024-06-01,2024,6,Jun,Uttar Pradesh,Noida,Taigun,SUV,Petrol,16.22,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0,16.22,1622000.0,2,Jun-2024
101536,2024-06-01,2024,6,Jun,Uttar Pradesh,Noida,Polo,Hatchback,Petrol,9.31,46-55,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,4,0,9.31,931000.0,2,Jun-2024
101537,2024-06-01,2024,6,Jun,Uttar Pradesh,Noida,Polo,Hatchback,Petrol,9.01,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0,9.01,901000.0,2,Jun-2024
101538,2024-06-01,2024,6,Jun,Uttar Pradesh,Noida,Polo,Hatchback,Petrol,9.47,36-45,Female,Salaried - Private,Cash/Full Payment,Referral,2,1,9.47,947000.0000000001,2,Jun-2024
101539,2024-06-01,2024,6,Jun,Uttar Pradesh,Noida,Ameo,Sedan,Petrol,9.35,56-65,Female,Self-Employed/Business,Cash/Full Payment,Auto Expo/Event,4,0,9.35,935000.0,2,Jun-2024
101540,2024-06-01,2024,6,Jun,Punjab,Chandigarh,Virtus,Sedan,Petrol,15.12,36-45,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,5,1,15.12,1512000.0,2,Jun-2024
101541,2024-06-01,2024,6,Jun,Punjab,Chandigarh,Virtus,Sedan,Petrol,14.72,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,4,1,14.72,1472000.0,2,Jun-2024
101542,2024-06-01,2024,6,Jun,Punjab,Chandigarh,Taigun,SUV,Petrol,17.68,56-65,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,5,0,17.68,1768000.0,2,Jun-2024
101543,2024-06-01,2024,6,Jun,Punjab,Chandigarh,Taigun,SUV,Petrol,17.92,36-45,Female,Salaried - Private,Loan/Finance,Auto Expo/Event,4,0,17.92,1792000.0000000002,2,Jun-2024
101544,2024-06-01,2024,6,Jun,Punjab,Chandigarh,Taigun,SUV,Petrol,20.04,36-45,Male,Salaried - Private,Loan/Finance,Exchange Mela,4,0,20.04,2004000.0,2,Jun-2024
101545,2024-06-01,2024,6,Jun,Punjab,Chandigarh,Taigun,SUV,Petrol,16.44,26-35,Female,Salaried - Private,Cash/Full Payment,Online Enquiry,3,0,16.44,1644000.0000000002,2,Jun-2024
101546,2024-06-01,2024,6,Jun,Punjab,Chandigarh,Taigun,SUV,Petrol,18.21,26-35,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Online Enquiry,1,0,18.21,1821000.0,2,Jun-2024
101547,2024-06-01,2024,6,Jun,Punjab,Chandigarh,Taigun,SUV,Petrol,17.74,36-45,Female,Self-Employed/Business,Loan/Finance,Showroom Walk-in,2,0,17.74,1773999.9999999998,2,Jun-2024
101548,2024-06-01,2024,6,Jun,Punjab,Chandigarh,Polo,Hatchback,Petrol,9.7,26-35,Female,Salaried - Private,Loan/Finance,Referral,4,1,9.7,969999.9999999999,2,Jun-2024
101549,2024-06-01,2024,6,Jun,Kerala,Kochi,Virtus,Sedan,Petrol,16.82,18-25,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,4,0,16.82,1682000.0,2,Jun-2024
101550,2024-06-01,2024,6,Jun,Kerala,Kochi,Taigun,SUV,Petrol,15.79,46-55,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,5,0,15.79,1579000.0,2,Jun-2024
101551,2024-06-01,2024,6,Jun,Kerala,Kochi,Taigun,SUV,Petrol,16.61,36-45,Male,Self-Employed/Business,Cash/Full Payment,Referral,4,0,16.61,1661000.0,2,Jun-2024
101552,2024-06-01,2024,6,Jun,Kerala,Kochi,Taigun,SUV,Petrol,16.06,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0,16.06,1605999.9999999998,2,Jun-2024
101553,2024-06-01,2024,6,Jun,Kerala,Kochi,Vento,Sedan,Petrol,14.36,46-55,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Online Enquiry,5,0,14.36,1436000.0,2,Jun-2024
101554,2024-06-01,2024,6,Jun,Kerala,Kochi,Polo,Hatchback,Petrol,9.95,26-35,Male,Salaried - Government,Loan/Finance,Exchange Mela,2,1,9.95,994999.9999999999,2,Jun-2024
101555,2024-06-01,2024,6,Jun,Kerala,Kochi,Polo,Hatchback,Petrol,9.62,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,0,9.62,961999.9999999999,2,Jun-2024
101556,2024-06-01,2024,6,Jun,Madhya Pradesh,Indore,Virtus,Sedan,Petrol,15.39,36-45,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0,15.39,1539000.0,2,Jun-2024
101557,2024-06-01,2024,6,Jun,Madhya Pradesh,Indore,Virtus,Sedan,Petrol,13.91,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Referral,3,0,13.91,1391000.0,2,Jun-2024
101558,2024-06-01,2024,6,Jun,Madhya Pradesh,Indore,Taigun,SUV,Petrol,16.08,26-35,Female,Self-Employed/Business,Loan/Finance,Showroom Walk-in,2,0,16.08,1607999.9999999998,2,Jun-2024
101559,2024-06-01,2024,6,Jun,Madhya Pradesh,Indore,Taigun,SUV,Petrol,15.83,18-25,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,0,15.83,1583000.0,2,Jun-2024
101560,2024-06-01,2024,6,Jun,Madhya Pradesh,Indore,Taigun,SUV,Petrol,17.64,46-55,Male,Salaried - Private,Loan/Finance,Online Enquiry,1,0,17.64,1764000.0,2,Jun-2024
101561,2024-06-01,2024,6,Jun,Madhya Pradesh,Indore,Taigun,SUV,Petrol,18.04,26-35,Male,Salaried - Government,Cash/Full Payment,Showroom Walk-in,3,0,18.04,1804000.0,2,Jun-2024
101562,2024-06-01,2024,6,Jun,Madhya Pradesh,Indore,Taigun,SUV,Petrol,16.0,26-35,Female,Salaried - Government,Cash/Full Payment,Referral,2,0,16.0,1600000.0,2,Jun-2024
101563,2024-06-01,2024,6,Jun,Madhya Pradesh,Indore,Vento,Sedan,Petrol,13.15,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0,13.15,1315000.0,2,Jun-2024
101564,2024-06-01,2024,6,Jun,Madhya Pradesh,Indore,Polo,Hatchback,Petrol,9.52,26-35,Male,Salaried - Private,Cash/Full Payment,Referral,2,0,9.52,952000.0,2,Jun-2024
101565,2024-06-01,2024,6,Jun,Haryana,Gurugram,Virtus,Sedan,Petrol,15.75,26-35,Male,Self-Employed/Business,Cash/Full Payment,Showroom Walk-in,4,0,15.75,1575000.0,2,Jun-2024
101566,2024-06-01,2024,6,Jun,Haryana,Gurugram,Virtus,Sedan,Petrol,15.56,56-65,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Referral,5,0,15.56,1556000.0,2,Jun-2024
101567,2024-06-01,2024,6,Jun,Haryana,Gurugram,Taigun,SUV,Petrol,16.86,56-65,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Online Enquiry,4,0,16.86,1686000.0,2,Jun-2024
101568,2024-06-01,2024,6,Jun,Haryana,Gurugram,Taigun,SUV,Petrol,17.38,36-45,Male,Retired,Cash/Full Payment,Exchange Mela,1,0,17.38,1738000.0,2,Jun-2024
101569,2024-06-01,2024,6,Jun,Haryana,Gurugram,Taigun,SUV,Petrol,18.3,56-65,Male,Salaried - Private,Loan/Finance,Referral,2,0,18.3,1830000.0,2,Jun-2024
101570,2024-06-01,2024,6,Jun,Haryana,Gurugram,Taigun,SUV,Petrol,16.49,26-35,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,1,0,16.49,1648999.9999999998,2,Jun-2024
101571,2024-06-01,2024,6,Jun,Haryana,Gurugram,Vento,Sedan,Petrol,16.05,46-55,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,3,0,16.05,1605000.0,2,Jun-2024
101572,2024-06-01,2024,6,Jun,Haryana,Gurugram,Vento,Sedan,Petrol,14.19,36-45,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Showroom Walk-in,3,0,14.19,1419000.0,2,Jun-2024
101573,2024-06-01,2024,6,Jun,Haryana,Gurugram,Polo,Hatchback,Petrol,9.09,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,3,0,9.09,909000.0,2,Jun-2024
101574,2024-06-01,2024,6,Jun,Haryana,Gurugram,Ameo,Sedan,Petrol,9.29,36-45,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Showroom Walk-in,4,0,9.29,928999.9999999999,2,Jun-2024
101575,2024-06-01,2024,6,Jun,Haryana,Gurugram,Ameo,Sedan,Petrol,9.74,46-55,Male,Self-Employed/Business,Cash/Full Payment,Auto Expo/Event,5,0,9.74,974000.0,2,Jun-2024
101576,2024-06-01,2024,6,Jun,Andhra Pradesh,Vijayawada,Virtus,Sedan,Petrol,16.09,26-35,Male,Salaried - Government,Loan/Finance,Online Enquiry,5,0,16.09,1609000.0,2,Jun-2024
101577,2024-06-01,2024,6,Jun,Andhra Pradesh,Vijayawada,Taigun,SUV,Petrol,15.54,36-45,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,1,0,15.54,1554000.0,2,Jun-2024
101578,2024-07-01,2024,7,Jul,Maharashtra,Mumbai,Virtus,Sedan,Petrol,14.16,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0,14.16,1416000.0,3,Jul-2024
101579,2024-07-01,2024,7,Jul,Maharashtra,Mumbai,Virtus,Sedan,Petrol,15.03,26-35,Male,Salaried - Private,Loan/Finance,Exchange Mela,4,0,15.03,1503000.0,3,Jul-2024
101580,2024-07-01,2024,7,Jul,Maharashtra,Mumbai,Virtus,Sedan,Petrol,17.81,36-45,Male,Salaried - Government,Loan/Finance,Referral,4,1,17.81,1780999.9999999998,3,Jul-2024
101581,2024-07-01,2024,7,Jul,Maharashtra,Mumbai,Virtus,Sedan,Petrol,15.28,46-55,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,3,0,15.28,1528000.0,3,Jul-2024
101582,2024-07-01,2024,7,Jul,Maharashtra,Mumbai,Virtus,Sedan,Petrol,16.52,46-55,Male,Salaried - Private,Loan/Finance,Exchange Mela,5,0,16.52,1652000.0,3,Jul-2024
101583,2024-07-01,2024,7,Jul,Maharashtra,Mumbai,Virtus,Sedan,Petrol,16.22,46-55,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Referral,5,0,16.22,1622000.0,3,Jul-2024
101584,2024-07-01,2024,7,Jul,Maharashtra,Mumbai,Taigun,SUV,Petrol,17.12,36-45,Female,Salaried - Government,Loan/Finance,Showroom Walk-in,4,0,17.12,1712000.0,3,Jul-2024
101585,2024-07-01,2024,7,Jul,Maharashtra,Mumbai,Taigun,SUV,Petrol,15.68,36-45,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0,15.68,1568000.0,3,Jul-2024
101586,2024-07-01,2024,7,Jul,Maharashtra,Mumbai,Taigun,SUV,Petrol,17.6,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0,17.6,1760000.0000000002,3,Jul-2024
101587,2024-07-01,2024,7,Jul,Maharashtra,Mumbai,Taigun,SUV,Petrol,18.07,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0,18.07,1807000.0,3,Jul-2024
101588,2024-07-01,2024,7,Jul,Maharashtra,Mumbai,Taigun,SUV,Petrol,16.3,56-65,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,3,0,16.3,1630000.0,3,Jul-2024
101589,2024-07-01,2024,7,Jul,Maharashtra,Mumbai,Taigun,SUV,Petrol,17.59,56-65,Female,Salaried - Government,Loan/Finance,Online Enquiry,4,1,17.59,1759000.0,3,Jul-2024
101590,2024-07-01,2024,7,Jul,Maharashtra,Mumbai,Vento,Sedan,Petrol,12.37,26-35,Female,Salaried - Government,Loan/Finance,Showroom Walk-in,2,0,12.37,1237000.0,3,Jul-2024
101591,2024-07-01,2024,7,Jul,Maharashtra,Mumbai,Vento,Sedan,Petrol,13.71,56-65,Male,Self-Employed/Business,Loan/Finance,Auto Expo/Event,3,0,13.71,1371000.0,3,Jul-2024
101592,2024-07-01,2024,7,Jul,Maharashtra,Mumbai,Vento,Sedan,Petrol,13.64,65+,Male,Self-Employed/Business,Cash/Full Payment,Referral,4,0,13.64,1364000.0,3,Jul-2024
101593,2024-07-01,2024,7,Jul,Maharashtra,Mumbai,Polo,Hatchback,Petrol,10.29,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0,10.29,1028999.9999999999,3,Jul-2024
101594,2024-07-01,2024,7,Jul,Maharashtra,Mumbai,Polo,Hatchback,Petrol,8.82,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Referral,5,0,8.82,882000.0,3,Jul-2024
101595,2024-07-01,2024,7,Jul,Maharashtra,Mumbai,Polo,Hatchback,Petrol,8.98,26-35,Male,Self-Employed/Business,Loan/Finance,Auto Expo/Event,5,0,8.98,898000.0,3,Jul-2024
101596,2024-07-01,2024,7,Jul,Maharashtra,Mumbai,Polo,Hatchback,Petrol,10.65,36-45,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0,10.65,1065000.0,3,Jul-2024
101597,2024-07-01,2024,7,Jul,Maharashtra,Mumbai,Ameo,Sedan,Petrol,10.58,18-25,Male,Salaried - Government,Loan/Finance,Referral,5,1,10.58,1058000.0,3,Jul-2024
101598,2024-07-01,2024,7,Jul,Maharashtra,Pune,Virtus,Sedan,Petrol,14.5,36-45,Male,Retired,Cash/Full Payment,Exchange Mela,3,0,14.5,1450000.0,3,Jul-2024
101599,2024-07-01,2024,7,Jul,Maharashtra,Pune,Virtus,Sedan,Petrol,15.22,26-35,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Showroom Walk-in,4,0,15.22,1522000.0,3,Jul-2024
101600,2024-07-01,2024,7,Jul,Maharashtra,Pune,Virtus,Sedan,Petrol,15.22,36-45,Male,Salaried - Private,Cash/Full Payment,Referral,3,0,15.22,1522000.0,3,Jul-2024
101601,2024-07-01,2024,7,Jul,Maharashtra,Pune,Virtus,Sedan,Petrol,15.45,46-55,Female,Salaried - Private,Cash/Full Payment,Online Enquiry,5,0,15.45,1545000.0,3,Jul-2024
101602,2024-07-01,2024,7,Jul,Maharashtra,Pune,Virtus,Sedan,Petrol,14.71,46-55,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,2,0,14.71,1471000.0,3,Jul-2024
101603,2024-07-01,2024,7,Jul,Maharashtra,Pune,Taigun,SUV,Petrol,16.76,36-45,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0,16.76,1676000.0000000002,3,Jul-2024
101604,2024-07-01,2024,7,Jul,Maharashtra,Pune,Taigun,SUV,Petrol,17.85,56-65,Male,Self-Employed/Business,Cash/Full Payment,Exchange Mela,4,0,17.85,1785000.0000000002,3,Jul-2024
101605,2024-07-01,2024,7,Jul,Maharashtra,Pune,Taigun,SUV,Petrol,16.25,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0,16.25,1625000.0,3,Jul-2024
101606,2024-07-01,2024,7,Jul,Maharashtra,Pune,Taigun,SUV,Petrol,17.06,36-45,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0,17.06,1705999.9999999998,3,Jul-2024
101607,2024-07-01,2024,7,Jul,Maharashtra,Pune,Taigun,SUV,Petrol,16.18,36-45,Male,Retired,Loan/Finance,Referral,4,1,16.18,1618000.0,3,Jul-2024
101608,2024-07-01,2024,7,Jul,Maharashtra,Pune,Tiguan,SUV,Petrol,38.4,36-45,Male,Salaried - Government,Loan/Finance,Exchange Mela,4,1,38.4,3840000.0,3,Jul-2024
101609,2024-07-01,2024,7,Jul,Maharashtra,Pune,Tiguan,SUV,Petrol,41.56,26-35,Male,Salaried - Government,Loan/Finance,Auto Expo/Event,5,0,41.56,4156000.0,3,Jul-2024
101610,2024-07-01,2024,7,Jul,Maharashtra,Pune,Polo,Hatchback,Petrol,9.29,36-45,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0,9.29,928999.9999999999,3,Jul-2024
101611,2024-07-01,2024,7,Jul,Maharashtra,Pune,Polo,Hatchback,Petrol,10.45,36-45,Male,Salaried - Private,Loan/Finance,Referral,3,0,10.45,1044999.9999999999,3,Jul-2024
101612,2024-07-01,2024,7,Jul,Maharashtra,Pune,Polo,Hatchback,Petrol,10.19,26-35,Male,Retired,Cash/Full Payment,Showroom Walk-in,4,0,10.19,1019000.0,3,Jul-2024
101613,2024-07-01,2024,7,Jul,Maharashtra,Pune,Ameo,Sedan,Petrol,9.83,26-35,Male,Salaried - Government,Cash/Full Payment,Showroom Walk-in,4,0,9.83,983000.0,3,Jul-2024
101614,2024-07-01,2024,7,Jul,Maharashtra,Pune,Ameo,Sedan,Petrol,10.43,36-45,Male,Retired,Loan/Finance,Showroom Walk-in,3,0,10.43,1043000.0,3,Jul-2024
101615,2024-07-01,2024,7,Jul,Maharashtra,Nagpur,Virtus,Sedan,Petrol,18.03,26-35,Male,Self-Employed/Business,Loan/Finance,Referral,5,0,18.03,1803000.0,3,Jul-2024
101616,2024-07-01,2024,7,Jul,Maharashtra,Nagpur,Taigun,SUV,Petrol,16.02,26-35,Male,Salaried - Private,Loan/Finance,Referral,5,1,16.02,1602000.0,3,Jul-2024
101617,2024-07-01,2024,7,Jul,Maharashtra,Nagpur,Taigun,SUV,Petrol,17.62,26-35,Female,Salaried - Private,Loan/Finance,Exchange Mela,5,0,17.62,1762000.0,3,Jul-2024
101618,2024-07-01,2024,7,Jul,Maharashtra,Nagpur,Tiguan,SUV,Petrol,37.35,36-45,Male,Self-Employed/Business,Loan/Finance,Exchange Mela,4,0,37.35,3735000.0,3,Jul-2024
101619,2024-07-01,2024,7,Jul,Maharashtra,Nagpur,Polo,Hatchback,Petrol,9.65,18-25,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0,9.65,965000.0,3,Jul-2024
101620,2024-07-01,2024,7,Jul,Maharashtra,Nagpur,Polo,Hatchback,Petrol,10.26,36-45,Male,Self-Employed/Business,Cash/Full Payment,Showroom Walk-in,5,0,10.26,1026000.0,3,Jul-2024
101621,2024-07-01,2024,7,Jul,Maharashtra,Nagpur,Polo,Hatchback,Petrol,9.98,36-45,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0,9.98,998000.0,3,Jul-2024
101622,2024-07-01,2024,7,Jul,Delhi,New Delhi,Virtus,Sedan,Petrol,16.91,36-45,Female,Salaried - Private,Loan/Finance,Referral,4,0,16.91,1691000.0,3,Jul-2024
101623,2024-07-01,2024,7,Jul,Delhi,New Delhi,Virtus,Sedan,Petrol,16.25,26-35,Male,Salaried - Private,Loan/Finance,Exchange Mela,4,0,16.25,1625000.0,3,Jul-2024
101624,2024-07-01,2024,7,Jul,Delhi,New Delhi,Virtus,Sedan,Petrol,16.04,36-45,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,3,0,16.04,1604000.0,3,Jul-2024
101625,2024-07-01,2024,7,Jul,Delhi,New Delhi,Virtus,Sedan,Petrol,16.31,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,4,1,16.31,1630999.9999999998,3,Jul-2024
101626,2024-07-01,2024,7,Jul,Delhi,New Delhi,Virtus,Sedan,Petrol,15.47,36-45,Male,Self-Employed/Business,Loan/Finance,Referral,5,0,15.47,1547000.0,3,Jul-2024
101627,2024-07-01,2024,7,Jul,Delhi,New Delhi,Virtus,Sedan,Petrol,16.52,46-55,Male,Self-Employed/Business,Cash/Full Payment,Referral,4,0,16.52,1652000.0,3,Jul-2024
101628,2024-07-01,2024,7,Jul,Delhi,New Delhi,Virtus,Sedan,Petrol,14.17,56-65,Male,Salaried - Private,Loan/Finance,Referral,3,0,14.17,1417000.0,3,Jul-2024
101629,2024-07-01,2024,7,Jul,Delhi,New Delhi,Virtus,Sedan,Petrol,16.27,36-45,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,4,0,16.27,1627000.0,3,Jul-2024
101630,2024-07-01,2024,7,Jul,Delhi,New Delhi,Virtus,Sedan,Petrol,16.27,36-45,Female,Self-Employed/Business,Loan/Finance,Online Enquiry,3,0,16.27,1627000.0,3,Jul-2024
101631,2024-07-01,2024,7,Jul,Delhi,New Delhi,Virtus,Sedan,Petrol,15.61,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0,15.61,1561000.0,3,Jul-2024
101632,2024-07-01,2024,7,Jul,Delhi,New Delhi,Taigun,SUV,Petrol,15.39,26-35,Male,Retired,Loan/Finance,Exchange Mela,4,0,15.39,1539000.0,3,Jul-2024
101633,2024-07-01,2024,7,Jul,Delhi,New Delhi,Taigun,SUV,Petrol,16.28,18-25,Female,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,3,0,16.28,1628000.0,3,Jul-2024
101634,2024-07-01,2024,7,Jul,Delhi,New Delhi,Taigun,SUV,Petrol,16.91,36-45,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,3,0,16.91,1691000.0,3,Jul-2024
101635,2024-07-01,2024,7,Jul,Delhi,New Delhi,Taigun,SUV,Petrol,15.87,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0,15.87,1587000.0,3,Jul-2024
101636,2024-07-01,2024,7,Jul,Delhi,New Delhi,Taigun,SUV,Petrol,15.89,36-45,Male,Self-Employed/Business,Cash/Full Payment,Online Enquiry,5,0,15.89,1589000.0,3,Jul-2024
101637,2024-07-01,2024,7,Jul,Delhi,New Delhi,Polo,Hatchback,Petrol,9.49,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,5,0,9.49,949000.0,3,Jul-2024
101638,2024-07-01,2024,7,Jul,Delhi,New Delhi,Polo,Hatchback,Petrol,9.09,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,0,9.09,909000.0,3,Jul-2024
101639,2024-07-01,2024,7,Jul,Delhi,New Delhi,Polo,Hatchback,Petrol,9.02,36-45,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,1,0,9.02,902000.0,3,Jul-2024
101640,2024-07-01,2024,7,Jul,Delhi,New Delhi,Polo,Hatchback,Petrol,8.47,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,1,0,8.47,847000.0000000001,3,Jul-2024
101641,2024-07-01,2024,7,Jul,Delhi,New Delhi,Ameo,Sedan,Petrol,9.35,26-35,Male,Salaried - Private,Loan/Finance,Exchange Mela,2,0,9.35,935000.0,3,Jul-2024
101642,2024-07-01,2024,7,Jul,Delhi,New Delhi,Ameo,Sedan,Petrol,9.61,26-35,Male,Salaried - Private,Loan/Finance,Exchange Mela,5,0,9.61,961000.0,3,Jul-2024
101643,2024-07-01,2024,7,Jul,Delhi,New Delhi,Ameo,Sedan,Petrol,9.93,36-45,Male,Salaried - Private,Loan/Finance,Referral,5,0,9.93,993000.0,3,Jul-2024
101644,2024-07-01,2024,7,Jul,Karnataka,Bengaluru,Virtus,Sedan,Petrol,16.21,36-45,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,4,1,16.21,1621000.0,3,Jul-2024
101645,2024-07-01,2024,7,Jul,Karnataka,Bengaluru,Virtus,Sedan,Petrol,14.62,56-65,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0,14.62,1462000.0,3,Jul-2024
101646,2024-07-01,2024,7,Jul,Karnataka,Bengaluru,Virtus,Sedan,Petrol,15.13,36-45,Male,Salaried - Government,Cash/Full Payment,Exchange Mela,5,0,15.13,1513000.0,3,Jul-2024
101647,2024-07-01,2024,7,Jul,Karnataka,Bengaluru,Virtus,Sedan,Petrol,16.7,46-55,Female,Retired,Loan/Finance,Referral,4,0,16.7,1670000.0,3,Jul-2024
101648,2024-07-01,2024,7,Jul,Karnataka,Bengaluru,Taigun,SUV,Petrol,17.07,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,3,0,17.07,1707000.0,3,Jul-2024
101649,2024-07-01,2024,7,Jul,Karnataka,Bengaluru,Taigun,SUV,Petrol,16.68,36-45,Male,Self-Employed/Business,Loan/Finance,Referral,5,0,16.68,1668000.0,3,Jul-2024
101650,2024-07-01,2024,7,Jul,Karnataka,Bengaluru,Taigun,SUV,Petrol,16.0,26-35,Female,Salaried - Private,Loan/Finance,Auto Expo/Event,3,1,16.0,1600000.0,3,Jul-2024
101651,2024-07-01,2024,7,Jul,Karnataka,Bengaluru,Taigun,SUV,Petrol,16.82,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,3,0,16.82,1682000.0,3,Jul-2024
101652,2024-07-01,2024,7,Jul,Karnataka,Bengaluru,Taigun,SUV,Petrol,17.24,26-35,Male,Salaried - Private,Cash/Full Payment,Exchange Mela,3,0,17.24,1723999.9999999998,3,Jul-2024
